alpha,beta,omega
1.4303201780230668,0.22564131996853104,1.2647336351973346
1.9926447578529862,0.08777104603190122,1.4347379699362919
1.923415512406648,0.07248383030827839,1.4063350899191334
1.1900677089636442,0.25601071632322664,1.1756171767229604
1.636593267962437,0.1840620014369932,1.332156060317327
1.2461340432314285,0.05283458502650893,1.1339135690171938
1.2939682402951556,0.11610232501299493,1.175178703029842
1.6786785510707112,0.259120387284224,1.368582785780195
1.1219837740335061,0.1458022386971025,1.1096555560426546
1.601725357683094,0.10768733972759408,1.2971086548469213
1.5667143169846247,0.10887662081636895,1.283889318670773
1.8980895299200673,0.24914681864785063,1.4439354708247718
0.6723989499213578,0.14174671798653907,0.8824448925634178
1.593522675614464,0.2850225157930706,1.3443547011333232
1.8911358929368398,0.10053804376145627,1.4023335643697372
1.9518892848869696,0.2293792954590347,1.4573687784775842
0.5220594574480539,0.092854592880299,0.7692206459191525
1.7954601353683637,0.23267325257298718,1.4035544431186502
1.9717925600995163,0.015103413178418415,1.4082329778780676
1.9358152694164454,0.047648084652859246,1.4041194154722347
0.7231460183487468,0.08518450289356339,0.8871495902715164
1.9589432207344324,0.2623266697431164,1.4682262165762365
1.834903333580781,0.10352452914051191,1.38294856391558
1.7335607413146057,0.1502224069482367,1.3587595617053752
1.2199818857117481,0.04104291081297423,1.118375638513947
0.8485593794589558,0.17433670294570391,0.9896018930197302
1.702820868077462,0.03783841484358119,1.315750614368144
1.8852952396752043,0.051064677968705806,1.3869368219755842
0.8991954084384388,0.24228199460541205,1.039666727558643
1.3084016114332804,0.08073398301035728,1.170022264186049
1.1641292434617974,0.027763576216529147,1.0885549713377796
1.8965259739717326,0.18452921526823024,1.4265072328673645
0.560766066782652,0.05248504524599717,0.7746804829845333
1.598009293484841,0.02531684988570186,1.2716119419457799
1.4215598704234949,0.25086017179335646,1.2687415021463246
0.5425480476702815,0.1251830180767065,0.7977689585511656
1.5788296592401105,0.26098777206080387,1.3321300568209222
0.523987594285358,0.2257691257353379,0.8326550537808928
1.636926503534642,0.06827956869708517,1.2992829484209574
1.269138084893117,0.03459527580693794,1.1380178125795397
1.8936563311955092,0.05969360319802229,1.392273871619383
0.5991237450861121,0.1534282476954812,0.845100544821575
1.761975919418575,0.1137469604760536,1.359149049874816
0.6000350131506521,0.2512747925190284,0.887970217709988
1.0164649682061877,0.14607984448553699,1.0611431814653196
1.1454480979217498,0.17087741312870858,1.1285416065738478
1.9490931211761053,0.1223611508926465,1.4285881087092913
1.3433477633426856,0.2289210981258485,1.2308690372810065
0.8882968897563983,0.20979253947299045,1.0225660342301328
0.8625135711415175,0.20887397688181478,1.0095390303514167
1.8321774809887699,0.2337623726366925,1.4168624705546722
0.8388041426259866,0.12559577732796062,0.9659197563058523
0.6868320587529253,0.04453489395953103,0.848665557933497
0.9324961355113663,0.2472006988029939,1.0573063225071586
1.3791845972190993,0.11020152081271128,1.2090639924456574
1.3311357532599017,0.2106111586563728,1.220284443173878
1.7145661638691667,0.29665511371862446,1.3917821306361622
1.3407139280092788,0.21351090327898767,1.2250906519390798
0.9326318216468157,0.27293886202806417,1.0664595483035744
1.1193445140213392,0.013872935104001534,1.0628966155507977
1.7271814564563657,0.18507806625749182,1.3660124472893667
1.4397596936296302,0.038223580734573395,1.2117868538569645
1.9386164640461634,0.2630263429390877,1.4614671468255724
1.0541066166375213,0.28847184837907275,1.1271470635732614
1.3289172657819308,0.01990453748534805,1.1592435761719544
1.3908863024197524,0.04864579160698334,1.1947261803965752
1.77243681241259,0.2515007001933247,1.400379354874094
0.7182103072797976,0.20919706382698885,0.9354721295421041
1.10976550512219,0.2946807552099427,1.1535926800780452
1.8649384424934454,0.2293876665072061,1.4272277997481166
0.5646003328523063,0.18231512161212451,0.8374584610960711
1.7340594202722528,0.166380543574902,1.3633945973024204
1.123076056056837,0.012861534315179498,1.0642942294277562
1.744705977917154,0.2373062642227254,1.386609417278059
0.5149318412109379,0.12136051805822938,0.7784293351066685
1.0475692366374059,0.040929427859379766,1.0383960263463747
0.6179450557484598,0.1685820911626948,0.862775535188893
1.4789218645049576,0.11728919463240746,1.2517542732019185
0.9107736478993358,0.18569880693622143,1.0247183774586566
1.5539781059896796,0.014834916749449712,1.2510412837119993
1.9157021404131362,0.057843072356784875,1.3996729777632793
0.6902256533918716,0.16655096964738492,0.9028504198522644
1.797167443101161,0.18687315070495283,1.3918772597215157
0.5891962274005077,0.03384210618911933,0.7839501304562346
1.0711557624663341,0.1945495838790331,1.1032080267907811
1.144661091767865,0.25395413302646197,1.155476824318736
1.2332743202501963,0.09316725151446006,1.1415558500949665
1.9646934829040668,0.16118592580566113,1.4441547449142396
1.6635367821527425,0.27277458972771285,1.3667910317413292
0.9632860440788915,0.21385830872127237,1.0600376293414522
0.9047551782512002,0.06994947510795536,0.9783748180437631
1.7946803062839767,0.29028287574956607,1.4185881936263784
1.8219607591065348,0.10920176274909028,1.3798050881078647
1.266059758315468,0.24901870784038954,1.2053314022275203
1.016443596443488,0.14123006795981302,1.0594178341963796
1.9923760222413767,0.23903259303901345,1.4736520847949957
0.9739153180515503,0.2770675754979172,1.0870676150428675
0.7740685683898436,0.27178976683436734,0.9888937726144397
1.8201471819561046,0.2433347135897375,1.4151495387938364
1.7185030971668809,0.10366197596103006,1.3402423583582386
1.5018341083570268,0.2746626026945019,1.3068401051306557
1.9376204476669279,0.05446853448670333,1.4065816181551483
1.8885718658216282,0.0854565432205768,1.397377641597668
1.622372754952631,0.1974424349807565,1.330584300669521
1.7910521143215166,0.22697252487016525,1.4004576066322538
0.8707201104831612,0.024597522126707037,0.9429571846474216
0.7118698353515474,0.0879706098864351,0.8819567975623146
1.5050927739724038,0.11701963196133433,1.26208458430622
1.571927804982129,0.2557014920646667,1.3280451513524036
0.7505793931734083,0.010556033683053334,0.870916998591541
