alpha,beta,omega
1.9436346396865716,0.23786324347228707,1.4464781943938012
0.6083978982948152,0.09512614447263794,0.8172219640894473
1.2499592354879279,0.026341337327528754,1.1253544203128334
1.6161462189239724,0.07874510229352016,1.290489018882928
0.7658401107119882,0.1683246233701196,0.9332968446953589
1.0821000976767787,0.2645264047516402,1.1168836558238973
0.594343247682457,0.200688011986067,0.8483945162327188
1.5888212956636651,0.18611085503590008,1.3058103154980447
0.6316518301392302,0.0192140032698336,0.8022846017361147
1.0926375625369513,0.15443067756684434,1.0904846335534624
1.8102839466810983,0.10596152143841961,1.3698576194554346
1.2084505051250172,0.11075076372842524,1.1303405382694558
1.8689329004613284,0.2882225331955257,1.4314579922961526
1.6488756766083086,0.057405547441265324,1.297980794834461
1.8729859401676487,0.035626638149966916,1.3766817311969306
0.6911045135733596,0.09847585659613455,0.8675551417321804
0.610344357995948,0.1963825192633297,0.8562029155144995
0.605489380353827,0.08818648958712381,0.8127766829491232
1.803281441520979,0.21468804952178916,1.391927251142134
1.4511049690211648,0.21157664217096817,1.2583085354467003
1.2448575406982796,0.13707628205806838,1.1534861147775348
0.7453151242947205,0.252062794914015,0.950186492808638
1.5106001565909106,0.10389722721463641,1.2552035387139642
0.9770260817686971,0.19072620013546643,1.0470100080005746
1.5663197948989174,0.16660666199928367,1.2924584939751333
1.1905329933009872,0.030791295574649387,1.0998988830956886
1.2612047908167907,0.11069547303076037,1.1534251000654598
1.6844985986898056,0.1733101802203888,1.33896133675605
0.6391182132850711,0.29305665897391914,0.9067958012384986
1.3681377549852538,0.23725897759300393,1.2314319372100437
0.7958524209438028,0.14946302887210944,0.9430094453338583
1.7122051277203523,0.06697643704528355,1.3244113412658676
1.2332690541938898,0.08828911633159016,1.1350990053299903
1.9830430000517296,0.022302966356431527,1.413146260662533
0.7744149870135781,0.1786584355123303,0.9413163704136801
1.9445287101864008,0.1330267657916099,1.42396293449168
1.7013755549129135,0.20097739671239478,1.3516606185940907
1.2218907448629028,0.16412413460396166,1.1508554770214976
1.7203010962694532,0.13086740007468653,1.3424206573634556
1.4042733578616744,0.11208753273757341,1.2142191177142032
1.4826815959870703,0.021780451491062405,1.223231122138815
