alpha,beta,omega
0.5149318412109379,0.12136051805822938,0.693169791015286
1.0475692366374059,0.040929427859379766,1.0228617153130735
0.6179450557484598,0.1685820911626948,0.7453452706930201
1.4789218645049576,0.11728919463240746,1.212754833534897
0.9107736478993358,0.18569880693622143,0.9321029541606
1.5539781059896796,0.014834916749449712,1.2465413265009349
1.9157021404131362,0.057843072356784875,1.383572860497736
0.6902256533918716,0.16655096964738492,0.800643662056315
1.797167443101161,0.18687315070495283,1.3339708216154542
0.5891962274005077,0.03384210618911933,0.7665160866661432
1.0711557624663341,0.1945495838790331,1.0168310091757131
1.144661091767865,0.25395413302646197,1.038908039878422
1.2332743202501963,0.09316725151446006,1.107765317274675
1.9646934829040668,0.16118592580566113,1.397520195760913
1.6635367821527425,0.27277458972771285,1.2720645398423867
0.9632860440788915,0.21385830872127237,0.9530010198399503
0.9047551782512002,0.06994947510795536,0.9487003702914817
1.7946803062839767,0.29028287574956607,1.3218348424385291
1.8219607591065348,0.10920176274909028,1.347734245249698
1.266059758315468,0.24901870784038954,1.1012274088334244
1.016443596443488,0.14123006795981302,0.9987330559215996
1.9923760222413767,0.23903259303901345,1.4019853189764873
0.9739153180515503,0.2770675754979172,0.9284856398904611
0.7740685683898436,0.27178976683436734,0.7547741077040266
1.8201471819561046,0.2433347135897375,1.3375307043995077
1.7185030971668809,0.10366197596103006,1.308883416626417
1.5018341083570268,0.2746626026945019,1.2036573903200702
1.9376204476669279,0.05446853448670333,1.3915357216391004
1.8885718658216282,0.0854565432205768,1.3730789054041135
1.622372754952631,0.1974424349807565,1.2648475703302684
1.7910521143215166,0.22697252487016525,1.3280969944472498
0.8707201104831612,0.024597522126707037,0.9328200731567597
0.7118698353515474,0.0879706098864351,0.8376407496135361
1.5050927739724038,0.11701963196133433,1.2235776302534842
1.571927804982129,0.2557014920646667,1.2368628770785628
0.7505793931734083,0.010556033683053334,0.8662912065405195
1.093335909657314,0.2680987182411942,1.0059410955393002
1.865383649324082,0.10707186195580536,1.3638802009678104
1.3421011513253345,0.1888063305854244,1.1473159973564404
1.367503872389409,0.28137062829622095,1.1415157659793558
0.7911946593361904,0.02786357802024391,0.8890370562498366
1.2890333729268129,0.1681235017960798,1.126123102588109
1.28515209109238,0.0744430726944213,1.132029478223306
0.633403460369408,0.21365177094379015,0.7051915082550577
1.9729140396900593,0.24716731561046185,1.3941644891164129
1.3570934006836617,0.08141233873695268,1.1631570981142525
1.6589738018380829,0.061449906454120906,1.2872822411142093
1.9673985707602186,0.1492209580571278,1.3991198155786275
1.3848050424814258,0.04807195724764795,1.1761939676798936
0.9795224544239975,0.09917984509294833,0.9850993962312596
0.7812615735916774,0.1184967975019692,0.8737622953130473
1.508789950875304,0.21162740536177047,1.216559084010472
0.7926610976852075,0.10188653456833978,0.8833075610329846
1.3665318387767889,0.16360004429303088,1.1611318282877396
1.4033587645694388,0.19888286180695156,1.1730145671859864
1.9436346396865716,0.23786324347228707,1.3843063851341308
0.6083978982948152,0.09512614447263794,0.7704102311841236
1.2499592354879279,0.026341337327528754,1.1178150858436051
1.6161462189239724,0.07874510229352016,1.2700117737623333
0.7658401107119882,0.1683246233701196,0.8503962982890453
