alpha,beta,A,omega
1.1460436801794094,0.16531915577593825,0.5,1.070394163986044
0.9181741317959737,0.1437593341832401,1.0,0.9463970677597958
1.918980736265946,0.07888700799525139,1.5,1.3723241051049881
0.8421586345423058,0.034126415213469014,2.0,0.8303568132990166
1.6574681917824006,0.014159746229589697,1.5,1.286990042785712
1.557692719155185,0.1821543632443979,0.5,1.2479687050831743
1.7954026193822004,0.07005029491232159,2.0,1.2303469722797054
0.7195424164383415,0.24263265235055426,1.0,0.7517596669872828
1.79251885422937,0.017267126796170224,1.5,1.3382693160769992
1.1489381789881237,0.07472902202188077,1.0,1.0699388760227628
1.990255856019116,0.1320055475332991,0.5,1.4107257120364116
1.934048187529493,0.09649971051446399,1.0,1.389246360427243
0.9727827015756341,0.07812386466745799,1.5,0.9361772169027037
1.5793685369847021,0.29302326874311,0.5,1.2564553749303597
0.5538854816557444,0.04418384092416087,1.5,0.7071824278777846
1.8026672498867768,0.055921644104282985,1.0,1.3421054519156546
1.0005986594914775,0.22364255708924327,0.5,0.9999809050975083
1.690015731575226,0.218120037787926,0.5,1.2998701540574316
0.9778494372149034,0.2342728610780068,0.5,0.9885001180217061
1.6076462833928356,0.06228787411778504,1.5,1.257558928128251
1.05401109260483,0.02081798092383265,0.5,1.0266479523671848
0.946278970068748,0.13491257480313196,1.0,0.9630958875229866
1.080839771443006,0.13901521940784733,1.0,1.031440093575241
0.7520558639102116,0.0786190570812114,1.0,0.8628830754791466
0.6125167194610702,0.24490390097795076,0.5,0.7818132275302753
1.8068021697556227,0.041616441631996196,1.5,1.3406196267841803
1.8025747696468273,0.1542778757655187,1.5,1.2591066416139323
1.5325643385867371,0.012714670826516943,1.0,1.2379339354936816
1.0860850638464432,0.11387204892000344,0.5,1.0420824283770274
1.632187130161986,0.05663965571379057,0.5,1.277561277769895
0.7072431092409445,0.1412333214454042,0.5,0.8407646252164174
1.625494973728458,0.18466900445374682,1.0,1.267316032015958
1.5584734060714984,0.020287467700532986,0.5,1.2483870193687738
0.7779012229702877,0.13395677966291422,1.0,0.8683852524264759
1.0104229986354563,0.20885617215223504,0.5,1.0049251050341863
1.1682247339608534,0.15319736212967267,0.5,1.0807277709591379
1.315110712882671,0.13037402944390808,0.5,1.146712368641649
1.4368749753066157,0.29818566921328576,0.5,1.1983691473967522
0.7127798117051416,0.24844258323954221,0.5,0.8435955757524163
1.3926151937996538,0.12186068215107722,1.0,1.1760772826824524
1.7285832128580525,0.10547852704114165,1.0,1.3126668599362845
0.7904291620695547,0.28248008872081376,0.5,0.888320981007287
1.8701223811948502,0.1055021888767967,0.5,1.367497172637934
1.5674668342598432,0.06145170373147835,1.5,1.2414698546179426
1.8080536520369943,0.15184375599003877,1.5,1.266030455348232
0.9076740703040977,0.11958130466845768,1.0,0.9447947578681635
1.497452580554559,0.09002809854737182,1.5,1.1955303896157004
1.8892163816868655,0.07904270639724334,1.5,1.3611162473726561
0.5670935311187844,0.2898990239554873,0.5,0.7517384250906537
1.7016696678945258,0.1761251214014708,0.5,1.3043932661051822
1.463629310368984,0.25519606533962974,1.0,1.1905867434720494
1.1014924704303368,0.047234414334547274,1.0,1.0487172880062445
1.1753240712688464,0.07115170242146024,1.0,1.082429320874179
1.8864459877597228,0.2684863283423742,1.0,1.3598761550759704
1.9592486157668587,0.0572676881720302,1.5,1.3935708998690344
1.8698769600162748,0.049734314276737586,1.0,1.3670406762823597
0.7203020814084223,0.07284182420175302,1.0,0.8447645661085283
1.9601888255178366,0.10437963105341289,1.0,1.398392028807392
0.8981831472781665,0.172082946377037,0.5,0.9475047496998544
1.8571628413703876,0.2064819874495458,1.0,1.3549963383372288
0.535618690467005,0.13507627575923767,1.0,0.7017929036495101
0.9904922919542432,0.2860473786312444,0.5,0.9947002149047252
1.8967677160332839,0.02224711478766627,2.0,1.37179075820494
1.6870155325246345,0.19468342581039313,0.5,1.298743302553759
1.0802764676901937,0.2234989351028714,0.5,1.0390808075741889
1.7870162207318099,0.062234246053832265,2.0,1.2628102102673406
0.9613427454380113,0.25954674452898735,1.0,0.9312485374194135
1.021126103906163,0.045624093087269925,1.0,1.0096666101746439
0.7857174827581247,0.2445450958677799,0.5,0.8858519680767952
1.9393266566403613,0.065886056835075,1.0,1.3919364422746994
1.7054459498052599,0.13363350584906042,1.0,1.302415948995351
1.1936372081161335,0.12470605869027893,1.0,1.0870910925578912
1.0952299483398202,0.0217332580012315,1.0,1.046366054798986
0.816058346700272,0.24629733241754675,1.0,0.8380735131043267
1.136984572075547,0.16265924265268197,0.5,1.06615752842755
1.6560271984746064,0.0590027904074508,1.0,1.286194285070228
0.5937436430983525,0.15706995451675945,1.0,0.7341563386392651
1.756621463405701,0.01223960537531209,1.0,1.325350419632997
1.8319980405539424,0.15017060686485628,1.0,1.3495082566078451
0.6159857230736008,0.03854712060860615,0.5,0.7848284900977092
1.900288257554054,0.13344741215696285,0.5,1.3784671599176659
1.927603696724546,0.23333022427131986,1.0,1.3788209725485727
1.2292433225209645,0.29894831022850765,0.5,1.1082933184347556
1.7583360187470107,0.03155433623160751,1.0,1.325850724692048
1.6125090146615304,0.22678610220615245,1.0,1.2576045147926609
0.6615576435249968,0.05819970925033844,1.0,0.8105636115292455
1.0118223745655963,0.29732339028265053,1.0,0.9396438692044555
0.5584537086817369,0.22819535331836932,0.5,0.7464773277767639
1.7090004458415502,0.10605369041535138,0.5,1.3072561723996101
1.40880652698407,0.040937325974185944,1.5,1.1817733872995002
0.822575937760422,0.22141539856115555,1.0,0.8618328405847674
1.5440633420026602,0.24025278368985456,0.5,1.2424138632074073
0.6956071905691559,0.2114862390575887,1.0,0.7721545512162751
1.5097816362529681,0.061344917646242836,0.5,1.2287191613642823
1.4825603831340417,0.017740277344075434,2.0,1.2125820520482165
0.5082885972988935,0.1708214894683713,0.5,0.7124208590319852
1.2672732106231703,0.05347700194713301,0.5,1.125719887769743
1.6378006094347186,0.14815763113070157,1.5,1.1833707004052216
1.5585625088406023,0.08276226994392054,1.5,1.2272409800752437
1.634311760708471,0.10320867899247155,1.0,1.2762196023274577
1.8829848500412192,0.17267848146445086,0.5,1.3721469526761283
0.7715051225108247,0.12187167051101443,0.5,0.8782154657273433
0.9316734220790881,0.2283828652958317,1.0,0.928630972580474
1.2781686816993567,0.021245938891968054,0.5,1.1305592975933856
0.8787340746978333,0.20366454203673726,1.0,0.9069223751899335
0.9283027023437018,0.20081654278774846,1.0,0.9373633572400507
1.0559323961038332,0.28310916208101394,0.5,1.0271116141951244
1.7784569493692872,0.04576431710442799,1.0,1.3332289531293648
0.72643631009172,0.08249833465009253,1.0,0.8472137813962255
0.8008305012081867,0.12842705231103327,0.5,0.8947461878615299
1.4719404396425997,0.18757289474693495,0.5,1.2131119171842237
1.0512803409838596,0.09513918556768856,0.5,1.0252672472857276
1.1574789146911724,0.25508890495892705,0.5,1.075529189839373
0.5709049133155069,0.10824724778865366,0.5,0.7554103807337147
0.8263133012920075,0.06715458047484606,1.5,0.8611052781958324
1.5317849649870068,0.1846410710306643,0.5,1.2375403047303404
1.008393385256288,0.03382449266544367,1.5,0.9982224125024906
1.8907898281786242,0.17989188681588525,1.5,1.249291696671151
1.7896503183325414,0.02352115499286468,1.5,1.3366809740014336
0.5583506052832146,0.16578460653755472,0.5,0.7468037713075061
1.6522875511538355,0.28607930721146346,1.0,1.2653318120176273
0.8600184693576347,0.06281878616251564,1.5,0.8916451224460822
0.9982415608681274,0.024092444207307342,2.0,0.9787937254687048
1.3690028395202527,0.1918276361505484,1.0,1.1588588914180917
0.9495163499179877,0.16958023997996888,1.0,0.9580349571548384
1.202784504385992,0.08409669085139636,0.5,1.0966819877934753
1.4411763242946256,0.21020285617867307,0.5,1.2003293385784335
1.525058568735319,0.04648804727992249,1.0,1.234463147688885
1.392982621253387,0.2337472042497525,0.5,1.1800370041790218
1.3161596643597446,0.2687517036203437,1.0,1.12040261428735
0.6724954625498736,0.1691233820207849,0.5,0.8197262412382742
1.9632912356239363,0.05014919466228385,2.0,1.368334985139296
1.7319523468180604,0.2507621155782903,0.5,1.3158630447865296
1.7413359726432498,0.2224944581155382,1.0,1.3093481120993717
1.9011566121513606,0.29014972335729705,1.0,1.3627978748795666
1.0902312981498985,0.14202794958030443,1.0,1.0356725187935714
1.6311007643552866,0.1681471489954438,0.5,1.2770607243499852
1.3397754041920567,0.026910777571404046,1.0,1.157298175055735
0.9791501766867843,0.12305740546580982,0.5,0.9894221439486268
1.1105334923113674,0.21286991025043434,1.0,1.0327592056104569
0.7222680315656775,0.12420727034112293,0.5,0.8497047347816278
0.5164712765207901,0.05701440743921378,1.0,0.7146194437473405
1.4587839980988153,0.2509203726889722,1.0,1.189225283560155
0.8474475334473882,0.28382028683621985,1.0,0.8192362323906763
1.9340983398622917,0.07808745356783482,1.0,1.3897788360254464
0.792506686118162,0.18713887290371858,0.5,0.8899115278984645
0.9742691120774897,0.11943322626197111,1.0,0.9800602635390415
1.976197525600141,0.2135462068365801,1.0,1.3982310702260572
1.2797819304356428,0.025855179462729076,2.0,1.1162516678446748
1.6721565107430036,0.25783642099774634,1.0,1.2777273377992064
0.6784485402041974,0.050225355671347685,1.0,0.8217160643496294
1.0807663361108006,0.10587469328759336,0.5,1.039536817299637
1.8214343760841392,0.07090834415058926,1.5,1.3384475057584664
1.194623057831486,0.22836977978686718,1.0,1.0712909331957647
1.2211482230289863,0.17738139717172538,1.0,1.0935896040183346
0.9871328706537796,0.18992578907214186,0.5,0.993312453350949
1.6797279267248215,0.2622188404954385,0.5,1.2958441223022479
1.7376278106388827,0.07651973521266299,1.0,1.3171260493926789
1.2677372446757451,0.05956748705599858,0.5,1.125922981131675
1.0542619456443079,0.1102263532645911,1.5,0.876104755284213
0.6952093651892899,0.1965285613011172,1.0,0.7854612536702809
1.1851764638050468,0.09023916596405346,0.5,1.0886188209480117
1.9806417137185552,0.19933003250010548,0.5,1.4072636777358656
1.3648690261123877,0.19257891848885075,1.0,1.1569307186789142
1.9851778774345263,0.14609309651295652,0.5,1.4089159307298535
1.9987989774176875,0.030987383866046055,0.5,1.4137867775863602
1.9304500093424397,0.2322082792737242,1.0,1.3799710889588688
0.9579682904906842,0.07995632457629036,1.0,0.9757489676958983
1.4422147670407346,0.21193243288108105,0.5,1.200759261314759
1.02231475372066,0.1848022707210438,1.0,0.993579873391853
1.7161542961878695,0.24569512116835573,0.5,1.3098518434562623
1.1938195002177956,0.06686176929741507,1.0,1.0911684195331124
1.7611640332203296,0.04912615452271857,1.0,1.326667530845755
1.181768129682807,0.10767543769942338,1.5,1.0030256904113553
1.4015267741298214,0.06397722134578189,1.0,1.1828308704134043
0.9276574751846675,0.03548100231584493,2.0,0.8900154894930681
1.9317278430315756,0.20583194863480817,1.0,1.3826344895766343
1.4854093179987375,0.2377485762854017,1.0,1.202953111656003
1.0474087530874268,0.021990626324613037,1.5,1.0212050195366678
1.681205524920296,0.022375303800331925,1.0,1.2965211792658498
1.7419519084685933,0.16880747799751544,1.0,1.3142405815963836
0.9344640181963213,0.018032639778906838,1.0,0.9665316310028439
1.4577627237488904,0.033510490421321225,0.5,1.207374512013638
1.2908009710633324,0.17700381331091541,1.0,1.1257920193598194
1.3473301272470921,0.032356594308076955,0.5,1.1607413713613886
0.8219223773060806,0.035862566465298285,1.5,0.8968931044952135
1.0374848858083068,0.20506724061780401,1.0,0.9966080789070629
0.5699669942393422,0.0720039895839203,0.5,0.7548860049200955
1.9262992695568546,0.0400236672956106,2.0,1.3682264893384206
1.9784610588985352,0.15752019205193507,1.5,1.3369565796553466
1.8566452508310136,0.2246004644555792,0.5,1.362462727256083
1.2983692958286766,0.18038185788493102,1.0,1.1287764946537104
0.591532917588454,0.07417963049799732,1.0,0.7633827325201825
1.4070030623132705,0.1463356746733369,0.5,1.1860913931194406
1.8982145550089982,0.03246284526324871,1.0,1.3775950351739712
1.4291348633259473,0.0447074830131707,2.0,1.147410331255371
1.1660592874653772,0.026824272795407646,1.0,1.0796107222279931
0.5939882878784954,0.15654352413828684,1.0,0.7347132288610119
1.795974724641758,0.1593292901359541,0.5,1.3400740409333873
0.9540144239370456,0.10647421863473042,0.5,0.9766604782111212
1.410284100217119,0.08002152132096736,0.5,1.1875301041638897
1.653023800733269,0.26275705622689915,0.5,1.2854948996620976
1.3644010049514421,0.1282546215981213,0.5,1.1680113525062452
1.044997087167911,0.23403325217289678,0.5,1.0219242965914757
0.8354275618319063,0.20913856929628802,0.5,0.9136507077422547
1.906143826806311,0.09320410481575085,1.0,1.379247093023906
1.7984951928052184,0.24310718523291724,0.5,1.340925937859365
1.9437096653645667,0.11187150753583548,0.5,1.3941412209353734
