alpha,beta,delta,F0,omega_ext,A,fit_residual
1.9560470365923548,0.2976242377843122,0.012617697505869562,0.7639396139955411,1.0204149347942522,0.763234335706308,0.14316023183342438
1.8396816819832966,0.1641100053632007,0.05717590709820562,0.8990228485683447,1.4316589441841994,1.6218071370172304,0.017675881361606118
1.6675752456106427,0.20139875845233388,0.09674399136886992,0.5398168433096793,1.3575266537984798,1.4166117255938884,0.013535105683740539
0.7919580617779514,0.09771928152999915,0.08487367509200879,0.2978049739219407,1.4628246037936303,0.22003278147783742,5.101191365260405e-05
1.2000815055905512,0.28478532390313777,0.16395748550195863,0.47370710851281994,1.25637364222316,1.361290396245167,0.019718618479395513
0.5657056486808432,0.11623729168139552,0.08178915239663655,1.303552421738782,1.2640450577224613,2.071152690275157,0.05327882023371057
0.7314342381013217,0.2241681066791223,0.11078382412458498,0.9433837470147746,1.1360216995983519,1.6124109910060873,0.04490524889988134
1.524573429863682,0.12691065919453376,0.12276796256401652,0.6291841424761272,1.4336304263568829,1.7709328514453382,0.019237493072265303
1.6171432338617258,0.1729274897182698,0.014147964412704205,1.2058683744298226,1.1576140044892305,1.4460234684728117,0.12369430668762989
1.951264598651315,0.2187369351562484,0.1078753416007759,0.19024040543687226,1.0485420495565172,0.2213059724949886,1.525075837265231e-05
0.9887380372072279,0.15759090400789275,0.07551793928577918,0.45544752309133996,1.2482625069423656,1.6620048727635872,0.025395100769727324
1.0556895590523032,0.2730550348037575,0.09004322425981838,0.42214441568027494,1.1822976453806744,1.3597556861006819,0.02161325692148571
1.2043337169137118,0.13159728649906496,0.02905460571409755,1.4795103870355109,0.8868138707169269,1.5412620763764522,0.04409627351942509
0.7842070386264286,0.1976508214615643,0.1587359074732426,1.0885380153498643,1.0749077897387007,1.6205010409811968,0.04586246378108642
0.6948822580032075,0.10928510565701569,0.1890568076536193,0.9649003109439758,1.019327787766136,1.8011147093983912,0.041402722462932494
1.2135573893389007,0.12836543378699378,0.014231075919624001,0.10697895141226206,1.3927836425077924,0.14886258130664679,0.12265257381391952
0.8403640235763261,0.1376145313877302,0.12426082493415609,0.35803400292580034,1.0651897898811762,1.5153555568417996,0.020433745587349544
1.5047209920237656,0.04648403531056272,0.15513037278478806,0.9897578101623095,1.375088662847225,2.231662385758195,0.019428693573795643
1.155727878308496,0.03659986692711194,0.06411344184347899,0.631607057074332,1.1096727157306618,1.9964632629825623,0.01475252281939914
1.749017294086756,0.2035720777125598,0.1596355611240112,1.3939925371506852,1.327450394411927,1.5796944046880168,0.024524035720928504
1.5503976530033736,0.20010014411948515,0.13014745964559724,1.1706139067984611,0.894697349957833,1.166939992832554,0.016774114705582925
0.9685499620730615,0.20224381712092762,0.18654090013150332,0.7263377019257679,1.4472551537609237,0.6385643127805042,0.00041788880009561855
1.7483897020928016,0.015732269149380584,0.19639091415721685,1.1493209685535786,1.1363919235592428,1.8593157745036457,0.004377790455937272
1.7071465362452027,0.10469858437481616,0.01804576165975391,1.46556605335671,0.9818587719384145,1.417259596655296,0.07315793139533681
1.0812175685452616,0.0673648557051671,0.09453817459513118,0.7453731545820588,0.9690427244553649,1.6209314252329239,0.016058255020646638
0.9324921558953662,0.2356639125377636,0.11392767963986146,0.9995362430439466,0.9855541020024804,1.435373540252233,0.03935771453316666
1.5237432559624633,0.25958281640487774,0.03788121430945397,1.3861304610858132,1.0567069210425775,1.3563029762766252,0.03023367750446562
0.7096287254139647,0.08153730939558272,0.07389430778119872,0.44814452685064254,1.3022636728729318,0.4532194848727577,0.0001733561306306679
