alpha,beta,delta,F0,omega_ext,A,n_branches
1.5534641990962093,0.043031052094344074,0.0921563187327468,0.13493889211972232,1.224499584150346,0.959992774501848,1
0.5661133741070312,0.11957055362247516,0.036425998443578675,1.4232102162505254,1.2129724212165451,3.777100500322673,1
1.5503101821548317,0.2397591293882333,0.1394135021417234,0.6097200238293288,1.2476135459980355,1.463093997097221,1
1.1298131542788186,0.07473189070736518,0.11061965397811235,0.5643723719412244,0.9100970010384175,1.354396427845369,1
1.0540576335952292,0.27443449306819395,0.09773291927046769,0.4343150201535393,0.8441269156646668,0.8647489358375351,1
0.7308877022225692,0.17467301893233367,0.06746062181696924,0.7079134076467407,0.9320362607037618,1.9460052019885368,1
0.6595569694952812,0.05087122460703442,0.09320635898974845,0.10114231868909906,1.4838048472983143,0.06533122227222923,1
1.6667154396337014,0.05518102345181012,0.09394143216190161,1.410707218682234,0.8326268428855839,1.3423361071826088,1
0.7618639689804522,0.1878381189670583,0.01808794983838807,1.398885645853928,0.8290874160413148,2.0672468147465004,1
1.5645905901426422,0.25680940915287254,0.03157281607288446,1.1059536826833039,0.9482333282941214,1.1825162760783103,1
1.5528138911805849,0.2752791909545374,0.15694052263585467,1.4349363026758066,1.012796232434768,1.4621397098236326,1
1.2843299247687958,0.1695020393215102,0.13061777242448402,1.287316891259952,1.4924032144551491,3.1927497014223167,1
1.9405945356263632,0.23131990479702105,0.1364338240771324,1.4665337760404613,1.078116921380427,1.3359112574247025,1
1.0599894672888568,0.1478538289289093,0.1825838143849132,1.4348675657023273,0.8111562709317885,1.8259536695480558,1
1.2431181197815717,0.04555604810421395,0.1329643775707478,0.15942119832295923,0.8584291701395153,0.30538421572323937,1
0.8037949454892095,0.15730883630784104,0.12464487314316622,1.0373640105460784,1.0686485314239642,2.491911735971678,1
0.6864961392823212,0.11522364003747856,0.1474721234443327,1.400002615833072,1.2641606360656263,3.7759095243542826,1
1.9887397363755754,0.035285785605754676,0.10163158574783505,0.6014992026294614,1.0766517715861172,0.707737822378848,1
1.5382943637165651,0.1429990659421641,0.1120897446650376,0.678601381098294,1.467318361520911,2.732530544076721,1
0.815479783534482,0.013401972843774064,0.1941787427216922,0.7130089270277583,0.9343910953230326,3.6318687233077416,1
0.5203554179046284,0.24700721548774596,0.04593866460552771,0.45841788878698786,1.0013096237451196,1.9598904330266549,1
1.9621415949881702,0.06078847835305823,0.04422088126810442,0.20767567326438383,0.8631474589831317,0.17036016378586755,1
1.5849750949835482,0.1661497903253504,0.054189416903516835,0.22119746231984583,1.223309814536247,0.9957009245054245,1
1.560729387080579,0.07162903122212037,0.11366485868392957,0.9535767115803719,1.183976143710559,2.1844205743745557,1
1.7276161217807129,0.22884958209186546,0.10130784524157477,0.6993060112482063,1.4583521146257308,2.033469413285737,1
0.9786953793984235,0.2892439716419342,0.0680564246942544,0.3764807647057986,1.1173882792364003,1.5252703338357572,1
1.1544602981179581,0.06108727742806634,0.03662217918460357,0.23956825469129642,0.9400357036125091,0.794166822199796,1
1.0624077525502904,0.16517702129836026,0.023850917402844937,0.6643667647467025,1.281609517818985,2.595097270799939,1
1.8114334306777733,0.15428398125108175,0.048068350851578845,1.1556229498583621,1.4056798804222423,2.3666335836457075,1
1.626093956928576,0.08822681242780503,0.05973014469481493,0.2304307493595223,1.3595964355360748,2.1123293282981233,1
1.4182324953908,0.1263339391083608,0.18035041979672364,0.22467456377350145,0.8565546614623869,0.316001021371451,1
1.2953705579297676,0.14758906945774627,0.19383226127813422,0.725625062213041,1.4808865519147814,0.834737696096902,1
1.0745401535058188,0.2738675130166748,0.0801052730146482,0.8419975889398289,1.3195480775447959,2.2370515525234382,1
1.848911380410263,0.17063268174333282,0.013177339773049196,1.3913634654449833,1.1487349594241272,1.613191285291183,1
0.6451827609610293,0.19215739962553707,0.18081878669073967,1.3284350254370427,1.1993110390401793,2.88483940838375,1
1.7181251292821837,0.14989153014738077,0.04753737399217046,0.3340599931086331,1.4406414275810946,2.109224316474096,1
1.7049513271604957,0.28226374992963355,0.15016831019209761,0.6418631063414091,1.0094832743775841,0.7758294444047209,1
1.2517769928248872,0.12944067140957552,0.017805648772011535,1.2028996100522444,1.2285149862542104,2.692362159753742,1
