alpha,beta,delta,F0,omega_ext,A,n_branches
1.62729319856438,0.29135528377592285,0.033409928743804565,0.5865898864112171,1.2345241149650013,1.2037329776932884,1
0.707085754083354,0.2881948856860276,0.1049556551767614,1.3085776973900907,1.3034970590238357,1.7587464722988488,1
1.0601590270613328,0.16606582507971732,0.15906736815715591,0.7621711677166285,1.3468552508076566,1.810878624077712,1
0.5380974450370068,0.2719013163954861,0.06103305870844711,1.4580519895434076,1.0787128477595778,1.715774875102675,1
1.8359847737354247,0.27412069943256384,0.18160226257630818,0.3192356540083727,1.418402805408501,1.1377827538973293,1
1.6314627151239696,0.02925344544675275,0.17907943629091747,1.0674437007064987,1.1747225705789566,1.9375691409658466,1
1.0426045511356359,0.2945304582375678,0.09092450062378726,0.18324933847849612,1.419745208590539,0.18672706354102625,1
0.6083322788409102,0.026911064167364218,0.02632224261951748,0.6911456809244139,0.8946484082797168,2.321831873808213,1
0.5082137817153457,0.13971785665464503,0.04423353098314898,1.2281760198887912,1.1342513689227463,1.9977950842401928,1
1.727760782558409,0.14126432895871113,0.17387007762697623,0.7278360295210251,0.9283810525604079,0.7950276281218593,1
1.0185723789847847,0.1450168918756153,0.06758840238385656,0.2860925486648404,1.1055396656202554,1.438388154815589,1
1.153250297377379,0.1836474477447339,0.19953217786187788,1.149869909585164,1.4808598459186793,1.9202262449086689,1
0.9177769692591825,0.01667574443874248,0.19427940268844313,0.2513690303810076,1.1120207824029489,0.655412366790958,1
0.559923447787598,0.21427266795245486,0.13068383358442065,1.1156651300968359,1.160329746105981,1.7946855257740506,1
1.1156971020061601,0.26459155370929427,0.04174221837506925,1.1320253916456318,1.1720415017443524,1.5608737810943507,1
0.607349258933165,0.14785269557304867,0.03282989915176593,1.3324674792583144,0.8772342401119274,1.7730068260390728,1
1.0702385580570186,0.10879053352895565,0.018036284158653427,1.0748833126157291,1.3748191206242226,2.1031723535111726,1
0.5467309031368881,0.010814138277074892,0.19480811892008743,1.0021583234950087,1.4103187137409692,0.6832481400153335,1
1.5842203812908364,0.2712332815134358,0.04075035210738323,1.2731473976954784,1.4859404572789732,1.6878111092552832,1
1.2679015814075258,0.21303235335300674,0.03517703649679316,1.4038929341304454,1.1471216009646827,1.618789184134711,1
0.6938450579233414,0.11621181678585825,0.07113745237648733,1.0298136931062307,1.009991929595683,1.8627125723035143,1
1.4395307111645748,0.09137242643436017,0.05543829395137096,1.3770939213514695,1.1296985403564763,1.7998168999858553,1
0.8711911655071547,0.16446704693813924,0.1222150366382021,1.3138251080588685,0.874809330080785,1.6155718408906459,1
1.1343692990198255,0.20165568281916527,0.13086159698762173,0.7126426368068294,1.2183786891997799,1.5741085644079114,1
1.3862618773024973,0.01411923241720354,0.05992438199277716,0.769728391689144,1.1161125559947411,2.192824905808483,1
0.5892588301248611,0.08916741644648894,0.10539086031681211,0.7295787954597531,0.8184813979647405,1.7259014218597752,1
0.9313234418221675,0.2458629739279738,0.14458409410107023,1.1115760726404968,1.3143575650407937,1.7393334643429021,1
1.1512033699903959,0.09924262107282418,0.14032269673134298,0.13804571311537697,1.3049790690552538,0.23752975377264934,1
1.4266819364849046,0.23134843335411143,0.1584838290479307,1.2019686377168435,1.2894468105156078,1.6039408534713198,1
1.5053403269477095,0.2993583043983128,0.0800848889158983,0.2431367627166478,1.3460311766366835,1.2569764200225986,1
1.0000165899636246,0.10284555854426043,0.02819795769459372,1.3849181439317804,0.9626135536905279,1.8107107452202174,1
1.7729808320166676,0.07721130437219899,0.06607526371155678,1.3560367072810888,1.4100480455061741,2.058943839181004,1
1.9333033061463663,0.2416529010476681,0.17581370983804628,0.9038774390926364,1.2466031393123376,1.2164449350338045,1
1.2232052353635923,0.10896900105844753,0.0681491733603576,0.6026605715503209,1.0435786940633107,1.4267598008278337,1
1.763591287226163,0.03688180624050193,0.17851848493808034,0.9622847946024548,0.9133909003089555,0.9962767714139736,1
1.8848562366141757,0.2769222328213183,0.11179146926115793,1.4332439594567807,1.2245572902950568,1.3863768901025175,1
1.9696488925048496,0.2343781692995239,0.05041052140700299,0.538492044146487,1.1982996576447025,0.8685041023920659,1
1.7535958669219305,0.2924784245883281,0.04187492556565358,0.7288024134799465,1.3295412337340302,1.323994617486245,1
1.7034564037482383,0.27434253091468713,0.16309609115880577,1.4923856822334518,1.3085184626786948,1.5367095569939435,1
1.9696788454497054,0.15366406349870207,0.18233431211314788,0.4489487311111642,1.2062765839883838,0.7616236648475111,1
1.1376566025832253,0.2241683887301799,0.11039153219068859,0.17477068603509735,0.8994652620058475,0.4972165954980942,1
0.9001302563751695,0.08328347677661216,0.11154472420364235,0.7548022377046718,1.1348401791810117,1.9505150924168924,1
1.6736625189508787,0.054106450101049655,0.023095353772381165,1.2638891600387052,1.1484753178661962,1.7931988627761861,1
0.6513864596758574,0.07916934726506603,0.1736140434833247,1.401223584105268,1.0584698517195907,2.166057001774109,1
